name,type,wzd_offset,mgc_offset,init,wzd_file,mgc_file,xrefs
midi_driver_handle,int16_t,82AE,-,ST_UNDEFINED,MoX\src\SOUND.c:77,-,N/A
midi_sound_buffer,SAMB_ptr,E904,-,,MoX\src\SOUND.c:194,-,N/A
minimap_height,int16_t,C11C,-,,MoM\src\MainScr_Maps.c:253,-,N/A
minimap_width,int16_t,C11E,-,,MoM\src\MainScr_Maps.c:257,-,N/A
minimap_x,int16_t,C122,-,,MoM\src\MainScr_Maps.c:265,-,N/A
minimap_y,int16_t,C120,-,,MoM\src\MainScr_Maps.c:261,-,N/A
mirror_screen_abilities_list_and,char,3680,-,,MoM\src\WIZVIEW.c:121,-,N/A
mirror_screen_abilities_list_comma,char,3684,-,,MoM\src\WIZVIEW.c:123,-,N/A
mirror_screen_abilities_list_period,char,3686,-,,MoM\src\WIZVIEW.c:125,-,N/A
mirror_screen_background_seg,SAMB_ptr,956E,-,,MoM\src\WIZVIEW.c:34,-,N/A
mirror_screen_bookshelf_icon_count,int16_t,C25C,-,,MoM\src\WIZVIEW.c:159,-,N/A
mirror_screen_bookshelf_icon_segs,SAMB_ptr *,C256,-,,MoM\src\WIZVIEW.c:151,-,N/A
mirror_screen_player_idx,int16_t,C254,-,,MoM\src\WIZVIEW.c:146,-,N/A
mirror_start_x,int16_t,C25A,-,,MoM\src\WIZVIEW.c:156,-,N/A
mirror_start_y,int16_t,C258,-,,MoM\src\WIZVIEW.c:154,-,N/A
mirrow_screen_books_segs,SAMB_ptr,954A,-,,MoX\src\MOM_DAT.c:1831,-,N/A
monster_lbx_file__ovr133,char,697D,-,,MoM\src\Spells133.c:58,-,N/A
monster_lbx_file__ovr137,char,6C53,-,,MoM\src\Spells137.c:80,-,N/A
monster_lbx_file__ovr138,char,6E43,-,,MoM\src\SPLMASTR.c:165,-,N/A
moodwiz_lbx_file__ovr084,char,4EA8,-,,MoM\src\DIPLOMAC.c:325,-,N/A
moodwiz_lbx_file__ovr137,char,6CC4,-,,MoM\src\Spells137.c:109,-,N/A
mouse_auto_exit,int16_t,8274,-,ST_FALSE,MoX\src\Fields.c:286,-,N/A
mouse_buffer_button,int16_t,78D0,-,0,MoX\src\Mouse.c:92,-,N/A
mouse_buffer_flag,int16_t,78CA,-,0,MoX\src\Mouse.c:86,-,N/A
mouse_buffer_flag2,int16_t,78D2,-,0,MoX\src\Mouse.c:94,-,N/A
mouse_buffer_x,int16_t,78CC,-,0,MoX\src\Mouse.c:88,-,N/A
mouse_buffer_y,int16_t,78CE,-,0,MoX\src\Mouse.c:90,-,N/A
mouse_driver_installed,int16_t,78BE,-,ST_FALSE,MoX\src\Mouse.c:55,-,N/A
mouse_enabled,int16_t,78BC,-,ST_FALSE,MoX\src\Mouse.c:52,-,N/A
mouse_installed,int16_t,824C,-,ST_FALSE,MoX\src\Fields.c:218,-,N/A
mouse_interrupt_active,int16_t,78D4,-,ST_FALSE,MoX\src\Mouse.c:97,-,N/A
mouse_palette,byte_ptr,-,A818,,-,MoX\src\Fonts.c:140,N/A
mouse_save_flag,int16_t,78D6,-,ST_FALSE,MoX\src\Mouse.c:100,-,N/A
mouse_state,int16_t,78DC,-,ST_FALSE,MoX\src\Mouse.c:110,-,N/A
movement_path_grid_cell_count,int16_t,D142,-,,MoM\src\CMBTAI.c:39,-,N/A
movepath_cost_array,int8_t,C5EE,-,,MoX\src\MOM_DAT.c:3354,-,N/A
movepath_x_array,int8_t,C6DE,-,,MoX\src\MOM_DAT.c:3360,-,N/A
movepath_y_array,int8_t,C666,-,,MoX\src\MOM_DAT.c:3358,-,N/A
multi_hotkey_active_field,int16_t,829A,-,0,MoX\src\Keyboard.c:23,-,N/A
music_lbx__main,char,-,286D,,-,MoX\src\MOX_T4.c:178,N/A
music_lbx_file__MGC_ovr058,char,-,3878,,-,MoM\src\INTRO.c:46,N/A
music_lbx_file__ovr054,char,2C81,-,,MoM\src\CityScr.c:137,-,N/A
music_lbx_file__ovr058,char,2F86,-,,MoM\src\MainScr.c:196,-,N/A
music_lbx_file__ovr077,char,39D6,-,,MoM\src\Outpost.c:45,-,N/A
music_lbx_file__ovr081,char,4A8D,-,,MoM\src\EVENTS.c:137,-,N/A
music_lbx_file__ovr083,char,4B6B,-,,MoM\src\Lair.c:125,-,N/A
music_lbx_file__ovr084,char,4E88,-,,MoM\src\DIPLOMAC.c:319,-,N/A
music_lbx_file__ovr093,char,5242,-,,MoM\src\CONQUEST.c:111,-,N/A
music_lbx_file__ovr102,char,577C,-,,MoM\src\LVLMAKE.c:51,-,N/A
music_lbx_file__ovr118,char,5E0A,-,,MoM\src\Spellbook.c:131,-,N/A
music_lbx_file__ovr129,char,6735,-,,MoM\src\Spells129.c:80,-,N/A
music_lbx_file__ovr134,char,69D5,-,,MoM\src\SBookScr.c:70,-,N/A
music_lbx_file__ovr137,char,6C94,-,,MoM\src\Spells137.c:91,-,N/A
music_lbx_file__ovr138,char,6DF2,-,,MoM\src\SPLMASTR.c:147,-,N/A
names_lbx_file__ovr127,char,6568,-,,MoM\src\HIRE.c:76,-,N/A
names_lbx_file__ovr132,char,68A8,-,,MoM\src\Spells132.c:54,-,N/A
near_buffer,char,D59A,-,,MoX\src\Allocate.c:151,-,N/A
near_buffer_mark,int16_t,D498,-,,MoX\src\Allocate.c:139,-,N/A
near_buffer_used,int16_t,727C,-,256,MoX\src\Allocate.c:57,-,N/A
new_bldg_idx,int16_t,CA78,-,,MoM\src\CITYSCAP.c:101,-,N/A
newfound_lbx_file__ovr134,char,6A31,-,,MoM\src\SBookScr.c:95,-,N/A
newgame_BUILDWOR_map_build_bar_seg,SAMB_ptr,-,8DD6,,-,out\build\MSVC-release\_CPack_Packages\win64-Source\ZIP\ReMoM-0.0.1-Source\src\HeMoM.c:82,N/A
newgame_background_seg,SAMB_ptr,-,52B4,0,-,MoM\src\NewGame.c:364,N/A
newgame_difficulty_button_field,int16_t,-,8E0A,0,-,MoM\src\NewGame.c:1163,N/A
newgame_landsize_button_field,int16_t,-,8E04,0,-,MoM\src\NewGame.c:1157,N/A
newgame_lbx_file__ovr050,char,-,3067,,-,MoM\src\NewGame.c:984,N/A
newgame_magic_button_field,int16_t,-,8E06,0,-,MoM\src\NewGame.c:1159,N/A
newgame_ok_button_seg,SAMB_ptr,-,5CB0,0,-,MoM\src\NewGame.c:341,N/A
newgame_opponents_button_field,int16_t,-,8E08,0,-,MoM\src\NewGame.c:1161,N/A
newsound_lbx_file__ovr124__1of2,char,606E,-,,MoM\src\Combat.c:490,-,N/A
newsound_lbx_file__ovr124__2of2,char,6087,-,,MoM\src\Combat.c:496,-,N/A
next_turn_background_seg,SAMB_ptr,952C,-,,MoX\src\MOM_DAT.c:1795,-,N/A
next_turn_button_seg,SAMB_ptr,9516,-,,MoX\src\MOM_DAT.c:1754,-,N/A
niu_did_select_spell,int16_t,C8E0,-,,MoM\src\ItemMake.c:273,-,N/A
niu_unknown_var,int16_t,D490,-,,MoM\src\AIMOVE.c:173,-,N/A
node_anim_ctr,int16_t,6FF8,-,0,MoM\src\MainScr_Maps.c:108,-,N/A
node_auras_seg,SAMB_ptr,CB81,-,,MoM\src\MainScr.c:613,-,N/A
node_warped_seg,SAMB_ptr,CB5E,-,,MoM\src\MainScr.c:573,-,N/A
notify2_mascot_x1,int16_t,6FD8,-,,MoX\src\GENDRAW.c:107,-,N/A
notify_box_border,int16_t,CADC,-,,MoX\src\GENDRAW.c:253,-,N/A
notify_color_slide,int16_t,CAFE,-,,MoX\src\GENDRAW.c:269,-,N/A
notify_color_slide_cycle,int16_t,CB00,-,,MoX\src\GENDRAW.c:271,-,N/A
notify_draw_offscr,int16_t,6F9A,-,ST_FALSE,MoX\src\GENDRAW.c:79,-,N/A
notify_gem_box_seg,SAMB_ptr,CAE4,-,,MoX\src\GENDRAW.c:261,-,N/A
notify_magic_idx,int16_t,CB4C,-,,MoX\src\GENDRAW.c:332,-,N/A
notify_magic_picts_seg,SAMB_ptr,9408,-,,MoX\src\GENDRAW.c:168,-,N/A
notify_pict1,SAMB_ptr,CAE0,-,,MoX\src\GENDRAW.c:257,-,N/A
notify_pict1_x,int16_t,CADA,-,,MoX\src\GENDRAW.c:251,-,N/A
notify_pict1_y,int16_t,CAD8,-,,MoX\src\GENDRAW.c:249,-,N/A
notify_pict2,SAMB_ptr,CADE,-,,MoX\src\GENDRAW.c:255,-,N/A
notify_pict2_x,int16_t,CAD4,-,,MoX\src\GENDRAW.c:244,-,N/A
notify_pict2_y,int16_t,CAD6,-,,MoX\src\GENDRAW.c:247,-,N/A
notify_pict_box_seg,SAMB_ptr,CAEE,-,,MoX\src\GENDRAW.c:265,-,N/A
notify_seg,SAMB_ptr,CAF6,-,,MoX\src\GENDRAW.c:267,-,N/A
notify_shadow_colors,uint8_t,6F9C,-,,MoX\src\GENDRAW.c:83,-,N/A
notify_text_colors,uint8_t,6FB0,-,,MoX\src\GENDRAW.c:93,-,N/A
notify_type,int16_t,CAE2,-,,MoX\src\GENDRAW.c:259,-,N/A
off_3B740,char *,4CA0,-,aHowMayIServeYo,MoM\src\DIPLOMAC.c:304,-,N/A
off_3B95A,char *,4EBA,-,&aWhatDoYouOffer,MoM\src\DIPLOMAC.c:342,-,N/A
ok_active,SAMB_ptr,C9C4,-,,MoM\src\LoadScr.c:204,-,N/A
old_alias_colors,uint8_t,E800,-,,MoX\src\Fonts.c:99,-,N/A
outline_color,uint16_t,783C,-,0,MoX\src\Fonts.c:38,-,N/A
outpost_background_seg,SAMB_ptr,953E,-,,MoX\src\MOM_DAT.c:1816,-,N/A
outpost_bright_icon_seg,SAMB_ptr,9536,-,,MoX\src\MOM_DAT.c:1809,-,N/A
outpost_dark_icon_seg,SAMB_ptr,9530,-,,MoX\src\MOM_DAT.c:1805,-,N/A
outpost_name_background_seg,SAMB_ptr,953C,-,,MoX\src\MOM_DAT.c:1813,-,N/A
overland_enchantment_upkeep_table,int16_t,1F8C,-,,MoX\src\MOM_DAT.h:2459,-,N/A
ovl_ench_cnt,int16_t,C238,-,,MoM\src\MagicScr.c:394,-,N/A
ovl_ench_list_players,int8_t *,C23A,-,,MoM\src\MagicScr.c:397,-,N/A
ovl_ench_list_spells,int16_t *,C23C,-,,MoM\src\SPLMASTR.c:65,-,N/A
palette_block,SAMB_ptr,E7FE0,-,,MoX\src\Fonts.c:96,-,N/A
palette_data,SAMB_ptr,E7FC,-,,MoX\src\Fonts.c:94,-,N/A
palette_flags,uint8_t *,E7E0,-,,MoX\src\Fonts.c:189,-,N/A
paragraph_line_offset,int16_t,E82A,-,,MoX\src\paragrph.c:36,-,N/A
paragraph_line_x_end,int16_t,E832,-,,MoX\src\paragrph.c:46,-,N/A
paragraph_line_x_start,int16_t,E836,-,,MoX\src\paragrph.c:51,-,N/A
paragraph_line_y_start,int16_t,E82E,-,,MoX\src\paragrph.c:41,-,N/A
paragraph_max_lines,int16_t,E83A,-,,MoX\src\paragrph.c:56,-,N/A
player_idx,int16_t,BD8C,-,,MoM\src\MainScr.c:476,-,N/A
pointer_offset,int16_t,E89E,-,,MoX\src\Fields.c:388,-,N/A
pointer_x,int16_t,78C0,-,,MoX\src\Mouse.h:78,-,N/A
pointer_y,int16_t,78C4,-,,MoX\src\Mouse.h:82,-,N/A
portrait_lbx_file,char,33B8,-,,MoM\src\UnitStat.c:60,-,N/A
portrait_lbx_file__ovr102,char,5773,-,,MoM\src\LVLMAKE.c:48,-,N/A
powergraph_screen_seg,SAMB_ptr,C2A4,-,,MoM\src\AdvsrScr.c:251,-,N/A
prev_map_x,int16_t,6FFE,-,ST_UNDEFINED,MoX\src\MOM_DAT.c:759,-,N/A
prev_map_y,int16_t,7000,-,ST_UNDEFINED,MoX\src\MOM_DAT.c:762,-,N/A
previous_pointer_image_number,int16_t,78BA,-,0,MoX\src\Mouse.c:49,-,N/A
print_xpos,int16_t,E81E,-,,MoX\src\Fonts.c:133,-,N/A
print_ypos,int16_t,E81C,-,,MoX\src\Fonts.c:131,-,N/A
proddescr_housing,char,2BF0,-,,MoM\src\CityScr.c:102,-,N/A
proddescr_tradegoods,char,2BD3,-,,MoM\src\CityScr.c:100,-,N/A
product_fields,int16_t *,C00E,-,,MoM\src\ProdScr.c:71,-,N/A
production_screen_return_screen,int16_t,BFB6,-,,MoX\src\MOM_DAT.h:4284,-,N/A
quit_active,SAMB_ptr,C9C8,-,,MoM\src\LoadScr.c:210,-,N/A
realm_name_character_array,char,-,2F48,,-,MoM\src\NewGame.c:874,N/A
red_button_seg,SAMB_ptr,9498,-,,MoX\src\MOM_DAT.c:1678,-,N/A
reduced_map_mark_cycle,int16_t,C124,-,,MoM\src\MainScr_Maps.c:269,-,N/A
release_flag,int16_t,7876,-,ST_FALSE,MoX\src\capture.c:33,-,N/A
reload_lbx_file__ovr055,char,2C9A,-,,MoM\src\City_ovr55.c:58,-,N/A
reload_lbx_file__ovr065,char,31F9,-,,MoM\src\CityList.c:54,-,N/A
reload_lbx_file__ovr076,char,38AC,-,,MoM\src\AdvsrScr.c:142,-,N/A
reload_lbx_file__ovr083,char,4BC0,-,,MoM\src\Lair.c:142,-,N/A
reload_lbx_file__ovr102,char,576C,-,,MoM\src\LVLMAKE.c:40,-,N/A
remap_color_palettes,byte_ptr,E7E4,-,,MoX\src\Fonts.h:171,-,N/A
remap_colors,byte_ptr,E7E2,-,,MoX\src\Fonts.h:166,-,N/A
research_staff_empty_seg,SAMB_ptr,95BA,-,,MoM\src\MagicScr.c:300,-,N/A
research_staff_full_seg,SAMB_ptr,95B8,-,,MoM\src\MagicScr.c:297,-,N/A
research_staff_lock_flag,int16_t,9480,-,,MoM\src\MainScr.c:495,-,N/A
research_staff_locked,int16_t,9480,-,,MoX\src\MOM_DAT.c:1628,-,N/A
research_staff_locked_seg,SAMB_ptr,95AC,-,,MoM\src\MagicScr.c:279,-,N/A
research_stave_pct,int16_t,C244,-,,MoM\src\MagicScr.c:416,-,N/A
research_stave_pct_pos,int16_t,C250,-,,MoM\src\MagicScr.c:434,-,N/A
reset_active_stack,int16_t,9446,-,,MoX\src\MOM_DAT.c:1591,-,N/A
resource_lbx_file__ovr124,char,60BD,-,,MoM\src\Combat.c:500,-,N/A
resource_lbx_file__ovr136,char,6B97,-,,MoM\src\SPLMASTR.c:116,-,N/A
resource_lbx_file__ovr149,char,6FE4,-,,MoX\src\GENDRAW.c:122,-,N/A
rnd_deserts,int16_t,6EB8,-,,MoM\src\WZD_o143.c:38,-,N/A
rnd_forests,int16_t,6EB2,-,,MoM\src\WZD_o143.c:36,-,N/A
rnd_grasslands,int16_t,6EAC,-,,MoM\src\WZD_o143.c:32,-,N/A
road_anim_ctr,int16_t,6FF6,-,0,MoM\src\MainScr_Maps.c:105,-,N/A
road_background,SAMB_ptr,951C,-,,MoX\src\MOM_DAT.c:1768,-,N/A
road_button_border,SAMB_ptr,951A,-,,MoX\src\MOM_DAT.c:1764,-,N/A
road_lone_seg,SAMB_ptr,CBB2,-,,MoM\src\MainScr.c:642,-,N/A
road_ok_button,SAMB_ptr,951E,-,,MoX\src\MOM_DAT.c:1772,-,N/A
roadbuild_ok_button_field,int16_t,C12C,-,,MoM\src\Roads.c:83,-,N/A
roads_seg,SAMB_ptr,CBB0,-,,MoM\src\MainScr.c:640,-,N/A
rsc0C_MAPBACK_LBX,char,2992,-,,MoM\src\LOADER.c:40,-,N/A
rtn16,char *,1EE2,-,,MoX\src\MOM_DAT.c:337,-,N/A
save_game_count,int16_t,-,52FA,,-,MoM\src\MainMenu.c:122,N/A
save_game_count__ovr160,int16_t,C9BE,-,,MoM\src\LoadScr.c:195,-,N/A
save_game_slots,int16_t,-,5300,,-,MoM\src\MainMenu.c:126,N/A
save_game_slots__ovr160,int16_t,C99C,-,,MoM\src\LoadScr.c:138,-,N/A
save_inactive,SAMB_ptr,C998,-,,MoM\src\LoadScr.c:133,-,N/A
screen_change,int16_t,-,64AE,,-,MoM\src\MainMenu.c:66,N/A
screen_changed,int16_t,-,64AE,0,-,MoM\src\NewGame.c:344,N/A
screen_window_x1,int16_t,76DA,-,SCREEN_XMIN,MoX\src\Graphics.c:33,-,N/A
screen_window_x2,int16_t,76DE,-,SCREEN_XMAX,MoX\src\Graphics.c:39,-,N/A
screen_window_y1,int16_t,76DC,-,SCREEN_YMIN,MoX\src\Graphics.c:37,-,N/A
screen_window_y2,int16_t,76E0,-,SCREEN_YMAX,MoX\src\Graphics.c:41,-,N/A
scroll_lbx_file__ovr118__1,char,5DDD,-,,MoM\src\Spellbook.c:122,-,N/A
scroll_lbx_file__ovr118__2,char,5E10,-,,MoM\src\Spellbook.c:134,-,N/A
scroll_lbx_file__ovr123,char,5F74,-,,MoM\src\Combat.c:429,-,N/A
scroll_lbx_file__ovr126__1,char,6292,-,,MoM\src\REPORT.c:40,-,N/A
scroll_lbx_file__ovr126__2,char,62D7,-,,MoM\src\REPORT.c:50,-,N/A
secondary_drive_path,char,7392,-,,MoX\src\Allocate.c:84,-,N/A
selectbd_bottom_left_seg,SAMB_ptr,CB48,-,,MoX\src\GENDRAW.c:324,-,N/A
selectbd_bottom_right_seg,SAMB_ptr,CB40,-,,MoX\src\GENDRAW.c:316,-,N/A
selectbd_bottom_seg,SAMB_ptr,CB44,-,,MoX\src\GENDRAW.c:320,-,N/A
selectbd_left_seg,SAMB_ptr,CB4A,-,,MoX\src\GENDRAW.c:326,-,N/A
selectbd_right_seg,SAMB_ptr,CB42,-,,MoX\src\GENDRAW.c:318,-,N/A
selectbd_scroll_seg,SAMB_ptr,CB3E,-,,MoX\src\GENDRAW.c:314,-,N/A
selectbd_top_seg,SAMB_ptr,CB46,-,,MoX\src\GENDRAW.c:322,-,N/A
selectbk_bottom_arrow_seg,SAMB_ptr,CB12,-,,MoM\src\SPLMASTR.c:49,-,N/A
selectbk_button_22to26_seg,SAMB_ptr,CB16,-,,MoX\src\GENDRAW.c:310,-,N/A
selectbk_buttons_seg,SAMB_ptr,CB2A,-,,MoX\src\GENDRAW.c:312,-,N/A
selectbk_scroll_bottom_seg,SAMB_ptr,CB0E,-,,MoX\src\GENDRAW.c:302,-,N/A
selectbk_scroll_locked_down_seg,SAMB_ptr,CB0A,-,,MoX\src\GENDRAW.c:298,-,N/A
selectbk_scroll_locked_up_seg,SAMB_ptr,CB0C,-,,MoX\src\GENDRAW.c:300,-,N/A
selectbk_scroll_top_seg,SAMB_ptr,CB10,-,,MoX\src\GENDRAW.c:304,-,N/A
selectbk_top_arrow_seg,SAMB_ptr,CB14,-,,MoM\src\SPLMASTR.c:51,-,N/A
selectbox_fields,int16_t,CAA0,-,,MoX\src\GENDRAW.c:202,-,N/A
selectbox_first_item,int16_t,CABA,-,,MoX\src\GENDRAW.c:211,-,N/A
selectbox_highlight_item,int16_t,CABC,-,,MoX\src\GENDRAW.c:213,-,N/A
selectbox_items,int16_t,CAB8,-,,MoX\src\GENDRAW.c:209,-,N/A
selectbox_list,char **,CAB6,-,,MoX\src\GENDRAW.c:206,-,N/A
selectbox_list_count,int16_t,CACA,-,,MoX\src\GENDRAW.c:227,-,N/A
selectbox_multi,int16_t,CAC8,-,,MoX\src\GENDRAW.c:225,-,N/A
selectbox_title,char *,CAB4,-,,MoX\src\GENDRAW.c:204,-,N/A
selectbox_x1,int16_t,CAC6,-,,MoX\src\GENDRAW.c:223,-,N/A
selectbox_x2,int16_t,CAC2,-,,MoX\src\GENDRAW.c:219,-,N/A
selectbox_y1,int16_t,CAC4,-,,MoX\src\GENDRAW.c:221,-,N/A
selectbox_y2,int16_t,CAC0,-,,MoX\src\GENDRAW.c:217,-,N/A
selected_load_game_slot_idx,int16_t,C9B2,8E98,,MoM\src\NewGame.c:1207,MoM\src\NewGame.c:1206,N/A
selected_save_game_slot_idx,int16_t,C9B4,-,,MoM\src\LoadScr.c:180,-,N/A
selection_marker,SAMB_ptr,C9BC,-,,MoM\src\LoadScr.c:192,-,N/A
sequence_handle,int16_t,82B2,-,-2,MoX\src\SOUND.c:83,-,N/A
settings_button,SAMB_ptr,C9C0,-,,MoM\src\LoadScr.c:198,-,N/A
settings_file__ovr125,char,6109,-,,MoM\src\Settings.c:91,-,N/A
skill_staff_empty_seg,SAMB_ptr,95B6,-,,MoM\src\MagicScr.c:294,-,N/A
skill_staff_full_seg,SAMB_ptr,95B4,-,,MoM\src\MagicScr.c:291,-,N/A
skill_staff_lock_flag,int16_t,9482,-,,MoM\src\MainScr.c:497,-,N/A
skill_staff_locked,int16_t,9482,-,,MoX\src\MOM_DAT.c:1631,-,N/A
skill_staff_locked_seg,SAMB_ptr,95A9,-,,MoM\src\MagicScr.c:274,-,N/A
skill_stave_pct,int16_t,C246,-,,MoM\src\MagicScr.c:419,-,N/A
skill_stave_pct_pos,int16_t,C252,-,,MoM\src\MagicScr.c:437,-,N/A
snd_left_button_click,SAMB_ptr,9414,-,,MoX\src\MOX_SND.c:7,-,N/A
snd_standard_button_click,SAMB_ptr,9419,-,,MoX\src\MOX_SND.c:14,-,N/A
snddrv_lbx_file__seg038,char,82CE,-,,MoX\src\SOUND.c:109,-,N/A
sound_buffer1,SAMB_ptr,C3D8,-,,MoM\src\DIPLOMAC.c:488,-,N/A
sound_buffer2,SAMB_ptr,C3D6,-,,MoM\src\DIPLOMAC.c:485,-,N/A
soundfx_lbx_file__MGC_ovr058,char,-,3882,,-,MoM\src\INTRO.c:52,N/A
soundfx_lbx_file__ovr052,char,29FD,-,,MoM\src\LOADER.c:70,-,N/A
soundfx_lbx_file__ovr093,char,524A,-,,MoM\src\CONQUEST.c:116,-,N/A
soundfx_lbx_file__ovr113,char,5B6B,-,,MoM\src\Combat.c:375,-,N/A
soundfx_lbx_file__ovr124__1of2,char,6066,-,,MoM\src\Combat.c:484,-,N/A
soundfx_lbx_file__ovr124__2of2,char,607F,-,,MoM\src\Combat.c:494,-,N/A
soundfx_lbx_file__ovr130,char,677E,-,,MoM\src\Spells130.c:62,-,N/A
soundfx_lbx_file__ovr132,char,68BA,-,,MoM\src\Spells132.c:58,-,N/A
soundfx_lbx_file__ovr133__1of2,char,6955,-,,MoM\src\Spells133.c:52,-,N/A
soundfx_lbx_file__ovr133__2of2,char,6975,-,,MoM\src\Spells133.c:56,-,N/A
soundfx_lbx_file__ovr134__1of2,char,6A29,-,,MoM\src\SBookScr.c:93,-,N/A
soundfx_lbx_file__ovr134__2of2,char,6A3A,-,,MoM\src\SBookScr.c:98,-,N/A
specfx_lbx_file__ovr118,char,5E17,-,,MoM\src\Spellbook.c:137,-,N/A
specfx_lbx_file__ovr129,char,6757,-,,MoM\src\Spells129.c:86,-,N/A
specfx_lbx_file__ovr130,char,6786,-,,MoM\src\Spells130.c:64,-,N/A
specfx_lbx_file__ovr131__1of2,char,6844,-,,MoM\src\Spells131.c:42,-,N/A
specfx_lbx_file__ovr131__2of2,char,6868,-,,MoM\src\Spells131.c:48,-,N/A
specfx_lbx_file__ovr133,char,6985,-,,MoM\src\Spells133.c:60,-,N/A
specfx_lbx_file__ovr134__1of3,char,69CE,-,,MoM\src\SBookScr.c:67,-,N/A
specfx_lbx_file__ovr134__2of3,char,6A14,-,,MoM\src\SBookScr.c:86,-,N/A
specfx_lbx_file__ovr134__3of3,char,6A1B,-,,MoM\src\SBookScr.c:88,-,N/A
specfx_lbx_file__ovr135,char,6A42,-,,MoM\src\OverSpel.c:55,-,N/A
specfx_lbx_file__ovr137,char,6CD5,-,,MoM\src\Spells137.c:115,-,N/A
special2_lbx_file,char,2A6A,-,,MoM\src\LOADER.c:109,-,N/A
special_action_flag,int16_t,C04E,-,,MoM\src\MainScr.h:83,-,N/A
special_lbx_file,char,2A62,-,,MoM\src\LOADER.c:106,-,N/A
special_seg,SAMB_ptr,97F8,-,,MoX\src\MOM_DAT.h:3758,-,N/A
spell_animation_seg,SAMB_ptr,9130,-,,MoX\src\MOM_DAT.h:3002,-,N/A
spellbook_small__lbx_file,char,2A81,-,,MoM\src\LOADER.c:118,-,N/A
spellbook_symbols_bitm,SAMB_ptr,C8FE,-,,MoM\src\Spellbook.c:250,-,N/A
spelldat_lbx_file,char,-,28BF,,-,MoM\src\LOADER.c:74,N/A
spellose_lbx_file__ovr138,char,6DCA,-,,MoM\src\SPLMASTR.c:139,-,N/A
spellose_sphere_seg,SAMB_ptr,CA5A,-,,MoM\src\SPLMASTR.c:283,-,N/A
spellose_wizard_sphere_seg,SAMB_ptr,CA58,-,,MoM\src\SPLMASTR.c:281,-,N/A
spellpicks_count,int16_t,-,8E90,,-,MoM\src\NewGame.c:1198,N/A
spellscr_lbx_file__ovr115,char,5C44,-,,MoM\src\ItemMake.c:137,-,N/A
spellscr_lbx_file__ovr118,char,5E28,-,,MoM\src\Spellbook.c:143,-,N/A
spellscr_lbx_file__ovr136,char,6B6B,-,,MoM\src\SPLMASTR.c:100,-,N/A
spellscr_lbx_file__ovr137__1,char,6C4A,-,,MoM\src\Spells137.c:72,-,N/A
spellscr_lbx_file__ovr137__2,char,6C9A,-,,MoM\src\Spells137.c:94,-,N/A
spellscr_lbx_file__ovr137__3,char,6D10,-,,MoM\src\Spells137.c:127,-,N/A
spellscr_lbx_file__ovr138,char,6E21,-,,MoM\src\SPLMASTR.c:155,-,N/A
splmastr_lbx_file__ovr138,char,6E33,-,,MoM\src\SPLMASTR.c:161,-,N/A
square_scouted_p0,uint8_t *,9392,-,,MoX\src\MOM_DAT.c:1504,-,N/A
square_scouted_p1,uint8_t *,9396,-,,MoX\src\MOM_DAT.c:1507,-,N/A
state_table_pointer,char *,82B4,-,ST_NULL,MoX\src\SOUND.c:86,-,N/A
status_screen_seg,SAMB_ptr,C2A2,-,,MoM\src\AdvsrScr.c:248,-,N/A
status_screen_x,int16_t,C2A0,-,,MoM\src\AdvsrScr.c:245,-,N/A
status_screen_y,int16_t,C29E,-,,MoM\src\AdvsrScr.c:242,-,N/A
strHasCastThe,char,6DD3,-,,MoM\src\SPLMASTR.c:143,-,N/A
strHasStartedCastingThe,char,6E08,-,,MoM\src\SPLMASTR.c:153,-,N/A
strSpellOfMastery,char,6DE1,-,,MoM\src\SPLMASTR.c:145,-,N/A
str_0,char,3869,-,,MoM\src\AdvsrScr.c:98,-,N/A
str_AdditionalPower__ovr136,char,6B76,-,,MoM\src\SPLMASTR.c:106,-,N/A
str_Agility__ovr102,char,5836,-,,MoM\src\LVLMAKE.c:114,-,N/A
str_April__ovr076,char,38CC,-,,MoM\src\AdvsrScr.c:154,-,N/A
str_ArcanePower__ovr102,char,5811,-,,MoM\src\LVLMAKE.c:99,-,N/A
str_Arcanus__ovr076,char,396D,-,,MoM\src\AdvsrScr.c:206,-,N/A
str_Armsmaster__ovr102,char,57F3,-,,MoM\src\LVLMAKE.c:90,-,N/A
str_Army__ovr076,char,393E,-,,MoM\src\AdvsrScr.c:182,-,N/A
str_AsTheTargetFor,char,3391,-,,MoM\src\SCastScr.c:70,-,N/A
str_August__ovr076,char,38E0,-,,MoM\src\AdvsrScr.c:162,-,N/A
str_Blademaster__ovr102,char,57E7,-,,MoM\src\LVLMAKE.c:87,-,N/A
str_Blocked_RoadsCanNot,char,3291,-,,MoM\src\Roads.c:56,-,N/A
str_Building,char,3288,-,,MoM\src\Roads.c:53,-,N/A
str_BuildingTheWorlds,char,-,340F,,-,MoM\src\MAPGEN.c:149,N/A
str_COMBAT_TMP__ovr154,char,70B5,-,,MoM\src\Combat.c:611,-,N/A
str_CONFIG_MOM,char,2881,-,,MoX\src\MOM_DAT.c:616,-,N/A
str_CONFIG_MOM_ERROR,char,288C,-,,MoX\src\MOM_DAT.c:620,-,N/A
str_Caster__ovr102,char,5841,-,,MoM\src\LVLMAKE.c:120,-,N/A
str_Casting,char,33B0,-,,MoM\src\SCastScr.c:76,-,N/A
